ArmorDamageModifier,Category,CriticalDamageModifier,Description.Cost,Description.Details,Description.Icon,Description.Id,Description.Name,Description.Purchasable,Description.Rarity,Description.UIName,HeatGenerated,HeatGeneratedModifier,HideIfOnlyVariant,ISDamageModifier,Type,AIBattleValue,AOECapable,AOEDamage,AOEHeatDamage,AOERange,AdditionalImpactVFX,AdditionalImpactVFXScaleX,AdditionalImpactVFXScaleY,AdditionalImpactVFXScaleZ,ColorChangeRule,ColorSpeedChange,ColorsTable,DamagePerShot,FireTerrainChance,HeatDamagePerShot,statusEffects,APCriticalChanceMultiplier,APDamage,AccuracyModifier,CriticalChanceMultiplier,DamageMultiplier,FlatJammingChance,RefireModifier,ChassisTagsAccuracyModifiers.unit_vtol,EvasivePipsIgnored,AMSDamage,ShotsWhenFired,AOEInstability,ClearMineFieldRadius,FireDurationWithoutForest,FireOnSuccessHit,FireTerrainCellRadius,FireTerrainStrength,MissileHealth,MineField.AOEDamage,MineField.AOEHeat,MineField.AOEInstability,MineField.AOERange,MineField.Chance,MineField.Count,MineField.Damage,MineField.FireDurationWithoutForest,MineField.FireOnSuccessHit,MineField.FireTerrainChance,MineField.FireTerrainStrength,MineField.Heat,MineField.InstallCellRange,MineField.SFX,MineField.VFXMinDistance,MineField.VFXprefab,MineField.statusEffects,MineField.FireTerrainCellRadius,DirectFireModifier,AMSHitChance,CanBeExhaustedAt,MaxMissRadius,MinMissRadius,tempDesignMaskCellRadius,tempDesignMaskOnImpact,tempDesignMaskOnImpactTurns,Instability,LongRange,MaxRange,MiddleRange,ProjectileSpeedMultiplier,ShortRange,MinRange,WeaponEffectID,AlwaysIndirectVisuals,ChassisTagsAccuracyModifiers.unit_powerarmor,HitGenerator,CantHitUnaffecedByPathing,ClusteringModifier,DistantVariance,Streak,SpreadRange,MineField.CantHitUnaffecedByPathing,Unguided,HasShells,MaxShellsDistance,MinShellsDistance,ProjectilesPerShot,UnseparatedDamageMult,IndirectFireCapable,ShellsRadius,LongVFXOnImpact,LongVFXOnImpactScaleX,LongVFXOnImpactScaleY,LongVFXOnImpactScaleZ,APArmorShardsMod,APMaxArmorThickness,deferredEffect.AOEDamage,deferredEffect.AOEHeatDamage,deferredEffect.AOEInstability,deferredEffect.AOERange,deferredEffect.FireDurationWithoutForest,deferredEffect.FireTerrainCellRadius,deferredEffect.FireTerrainChance,deferredEffect.FireTerrainStrength,deferredEffect.RangeColor,deferredEffect.SFX,deferredEffect.TerrainVFX,deferredEffect.TerrainVFXScale,deferredEffect.VFX,deferredEffect.VFXtime,deferredEffect.damageApplyTime,deferredEffect.id,deferredEffect.rounds,deferredEffect.statusEffects,deferredEffect.statusEffectsRangeFalloff,deferredEffect.sticky,deferredEffect.tempDesignMask,deferredEffect.tempDesignMaskCellRadius,deferredEffect.tempDesignMaskTurns,deferredEffect.text,deferredEffect.waitVFX,ChassisTagsAccuracyModifiers.unit_mech,ChassisTagsAccuracyModifiers.unit_vehicle,DamageVariance,ProjectileScale.x,ProjectileScale.y,ProjectileScale.z,isDamageVariation,isStabilityVariation,IsAAMS,IsAMS,DistantVarianceReversed,AlternateDamageCalc,DisableClustering,ammoCategoryID,ammunitionTypeID
1,TBOLT10,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT10,Thunderbolt 10 Ammo,false,0,STD,0,1,true,1,Normal,,,,,,WFX_BESmaller,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT10,1,0,"In an attempt to keep TBM systems competitive despite the reappearance of AMS these munitions go 'dumb' during part of their flight while dropping chaff. This impairs accuracy and reduces warhead payload slightly, but throws off AMS systems.",null,Ammunition_TBOLT10_Feint,Feint Thunderbolt 10 Ammo,false,0,Feint,0,1,,1,Normal,,,,,,WFX_BESmaller,1,1,1,t0,5,"[{""C"":""#B7CD61"",""I"":5}]",,,,,,,1,,0.9,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT10,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT10_Guided,Thunderbolt 10 Ammo,false,0,Guided,0,1,,1,Normal,,,,,,WFX_BESmaller,1,1,1,t0,,"[{""C"":""#1813B2"",""I"":5}]",,,,,,,-1,,0.75,,,,2,,,,,,,,,6,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT10,1,0,"High Explosive warhead with AOE and minefield clearance, but low direct damage",null,Ammunition_TBOLT10_HE,Thunderbolt 10 Ammo,false,0,High Explosive,0,1,,1,Normal,,true,35,,40,WFX_ExplosiveSmokeM,3,3,3,t0,5,"[{""C"":""#A16BC6"",""I"":5}]",,,,[],,,-2,,0.4,,,,,,,15,15,,true,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,TBOLT10,1,0,These missiles use an unusually large rocket motor with an extended burn time to accelerate a heavy kinetic energy penetrator to great speed. The downside is that it takes time for the projectile to reach peak velocity.,null,Ammunition_TBOLT10_Kinetic,Kinetic Thunderbolt 10 Ammo,false,0,Kinetic,0,1,,1,Normal,,,,,,,,,,t0,5,"[{""C"":""#52A545"",""I"":5}]",,,,,0.25,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,4,150,240,120,2,90,60,,,,,,,0.3,,,,false,,,,,,false,,,,,,0.25,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,true,,,,
1,TBOLT10,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT10_Thermo,Thunderbolt 10 Ammo,false,0,Thermo,0,1,,1,Normal,90,true,10,20,40,WFX_ExplosiveSmokeL,3,3,3,t0,5,"[{""C"":""#DE6437"",""I"":5}]",,0.25,10,"[{""Description"":{""Details"":""This unit is coated with burning chemicals. Heatsink efficiency reduced by 10."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_Thermobolt"",""Name"":""Thermobaric Explosion""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""10"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.96"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,-2,,0.2,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT15,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT15,Thunderbolt 15 Ammo,false,0,STD,0,1,true,1,Normal,,,,,,WFX_BESmaller,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT15,1,0,"In an attempt to keep TBM systems competitive despite the reappearance of AMS these munitions go 'dumb' during part of their flight while dropping chaff. This impairs accuracy and reduces warhead payload slightly, but throws off AMS systems.",null,Ammunition_TBOLT15_Feint,Feint Thunderbolt 15 Ammo,false,0,Feint,0,1,,1,Normal,,,,,,WFX_BESmaller,2,2,2,t0,5,"[{""C"":""#B7CD61"",""I"":5}]",,,,,,,1,,0.9,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT15,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT15_Guided,Thunderbolt 15 Ammo,false,0,Guided,0,1,,1,Normal,,,,,,WFX_BESmaller,3,3,3,t0,5,"[{""C"":""#1813B2"",""I"":5}]",,,,,,,-1,,0.75,,,,2,,,,,,,,,9,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT15,1,0,"High Explosive warhead with AOE and minefield clearance, but low direct damage",null,Ammunition_TBOLT15_HE,Thunderbolt 15 Ammo,false,0,High Explosive,0,1,,1,Normal,,true,45,,50,WFX_ExplosiveSmokeM,4,4,4,t0,5,"[{""C"":""#A16BC6"",""I"":5}]",,,,[],,,-2,,0.4,,,,,,,25,15,,true,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,TBOLT15,1,0,These missiles use an unusually large rocket motor with an extended burn time to accelerate a heavy kinetic energy penetrator to great speed. The downside is that it takes time for the projectile to reach peak velocity.,null,Ammunition_TBOLT15_Kinetic,Kinetic Thunderbolt 15 Ammo,false,0,Kinetic,0,1,,1,Normal,,,,,,,,,,t0,5,"[{""C"":""#52A545"",""I"":5}]",,,,,0.375,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,5,150,240,120,2,90,60,,,,,,,0.3,,,,false,,,,,,false,,,,,,0.25,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,true,,,,
1,TBOLT15,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT15_Thermo,Thunderbolt 15 Ammo,false,0,Thermo,0,1,,1,Normal,90,true,15,30,50,WFX_ExplosiveSmokeL,4,4,4,t0,5,"[{""C"":""#DE6437"",""I"":5}]",,0.38,15,"[{""Description"":{""Details"":""This unit is coated with burning chemicals. Heatsink efficiency reduced by 15."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_Thermobolt"",""Name"":""Thermobaric Explosion""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""15"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.96"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,-2,,0.2,,,,,,,7,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT20,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT20,Thunderbolt 20 Ammo,false,0,STD,0,1,true,1,Normal,,,,,,WFX_BESmaller,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT20,1,0,"In an attempt to keep TBM systems competitive despite the reappearance of AMS these munitions go 'dumb' during part of their flight while dropping chaff. This impairs accuracy and reduces warhead payload slightly, but throws off AMS systems.",null,Ammunition_TBOLT20_Feint,Feint Thunderbolt 20 Ammo,false,0,Feint,0,1,,1,Normal,,,,,,WFX_BESmaller,2,2,2,t0,5,"[{""C"":""#B7CD61"",""I"":5}]",,,,,,,1,,0.9,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT20,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT20_Guided,Thunderbolt 20 Ammo,false,0,Guided,0,1,,1,Normal,,,,,,WFX_BESmaller,2,2,2,t0,,"[{""C"":""#1813B2"",""I"":5}]",,,,,,,-1,,0.75,,,,2,,,,,,,,,12,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT20,1,0,"High Explosive warhead with AOE and minefield clearance, but low direct damage",null,Ammunition_TBOLT20_HE,Thunderbolt 20 Ammo,false,0,High Explosive,0,1,,1,Normal,,true,60,,60,WFX_ExplosiveSmokeL,5,5,5,t0,5,"[{""C"":""#A16BC6"",""I"":5}]",,,,[],,,-2,,0.4,,,,,,,30,15,,true,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,TBOLT20,1,0,These missiles use an unusually large rocket motor with an extended burn time to accelerate a heavy kinetic energy penetrator to great speed. The downside is that it takes time for the projectile to reach peak velocity.,null,Ammunition_TBOLT20_Kinetic,Kinetic Thunderbolt 20 Ammo,false,0,Kinetic,0,1,,1,Normal,,,,,,,,,,t0,5,"[{""C"":""#52A545"",""I"":5}]",,,,,0.5,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,6,150,240,120,2,90,60,,,,,,,0.3,,,,false,,,,,,false,,,,,,0.25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,true,,,,
1,TBOLT20,1,0,Splits into four individually seeking projectiles,null,Ammunition_TBOLT20_MIRV,Thunderbolt 20 Ammo,false,0,MIRV,0,1,,1,Normal,,,,,,,,,,t0,5,"[{""C"":""#FFF700"",""I"":5}]",,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,true,,,,,,,,,,true,240,120,3,0.8,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,,
1,TBOLT20,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT20_Thermo,Thunderbolt 20 Ammo,false,0,Thermo,0,1,,1,Normal,90,true,20,40,60,WFX_ExplosiveSmokeL,5,5,5,t0,5,"[{""C"":""#DE6437"",""I"":5}]",,0.5,20,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.95"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""This unit is coated with burning chemicals. Heatsink efficiency reduced by 20."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_Thermobolt"",""Name"":""Thermobaric Explosion""},""durationData"":{""clearedWhenAttacked"":false,""duration"":1,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""20"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,-2,,0.2,,,,,,,10,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT5,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT5,Thunderbolt 5 Ammo,false,0,STD,0,1,true,1,Normal,,,,,,WFX_BESmaller,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT5,1,0,"In an attempt to keep TBM systems competitive despite the reappearance of AMS these munitions go 'dumb' during part of their flight while dropping chaff. This impairs accuracy and reduces warhead payload slightly, but throws off AMS systems.",null,Ammunition_TBOLT5_Feint,Feint Thunderbolt 5 Ammo,false,0,Feint,0,1,,1,Normal,,,,,,WFX_BESmaller,1,1,1,t0,5,"[{""C"":""#B7CD61"",""I"":5}]",,,,,,,1,,0.9,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT5,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT5_Guided,Thunderbolt 5 Ammo,false,0,Guided,0,1,,1,Normal,,,,,,WFX_BESmaller,1,1,1,t0,,"[{""C"":""#1813B2"",""I"":5}]",,,,,,,-1,,0.75,,,,2,,,,,,,,,4,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TBOLT5,1,0,"High Explosive warhead with AOE and minefield clearance, but low direct damage",null,Ammunition_TBOLT5_HE,Thunderbolt 5 Ammo,false,0,High Explosive,0,1,,1,Normal,,true,15,,30,WFX_ExplosiveSmokeS,2,2,2,t0,5,"[{""C"":""#A16BC6"",""I"":5}]",,,,[],,,-2,,0.4,,,,,,,8,8,,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.5,TBOLT5,1,0,These missiles use an unusually large rocket motor with an extended burn time to accelerate a heavy kinetic energy penetrator to great speed. The downside is that it takes time for the projectile to reach peak velocity.,null,Ammunition_TBOLT5_Kinetic,Kinetic Thunderbolt 5 Ammo,false,0,Kinetic,0,1,,1,Normal,,,,,,,,,,t0,5,"[{""C"":""#52A545"",""I"":5}]",,,,,0.125,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,150,240,120,2,90,60,,,,,,,0.3,,,,false,,,,,,false,,,,,,0.25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,true,,,,
1,TBOLT5,1,0,"Long range missiles, capable of dealing moderate damage at long range. Each missile lacks punch, but in a group they can deal significant damage.",null,Ammunition_TBOLT5_Thermo,Thunderbolt 5 Ammo,false,0,Thermo,0,1,,1,Normal,90,true,5,10,30,WFX_ExplosiveSmokeL,2,2,2,t0,5,"[{""C"":""#DE6437"",""I"":5}]",,0.15,5,"[{""Description"":{""Details"":""This unit is coated with burning chemicals. Heatsink efficiency reduced by 5."",""Icon"":""uixSvgIcon_biome_Heated"",""Id"":""Effect_Thermobolt"",""Name"":""Thermobaric Explosion""},""durationData"":{""clearedWhenAttacked"":false,""duration"":2,""stackLimit"":-1,""ticksOnActivations"":true,""ticksOnEndOfRound"":false,""ticksOnMovements"":false,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Debuff"",""statisticData"":{""modType"":""System.Int32"",""modValue"":""5"",""operation"":""Int_Subtract"",""statName"":""HeatSinkCapacity""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":2,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":true,""showInTargetPreview"":true,""specialRules"":""NotSet"",""triggerLimit"":0}},{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.97"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,-2,,0.2,,,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Thumper,1,0,"Massive rounds, designed for devastating impact, to be used in an AC/20.",null,Ammunition_Thumper,Thumper Ammo,false,0,HE,0,1,true,1,Normal,,true,75,,45,WFX_ExplosiveSmokeS,2,2,2,,,,,,,,,,,,0.2,,,-50,,,,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Thumper,1,0,"Massive rounds, designed for devastating impact, to be used in an AC/20.",null,Ammunition_Thumper_Fascam,Thumper Ammo,false,0,FASCAM,0,1,,1,Normal,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,2,0,2,30,0.5,20,4,0,true,0.01,0,0,8,enum:AudioEventList_explosion.explosion_propane_tank,30,vfxNstPrtl_vehicleCrushed_A,[],,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Thumper,1,0,"Massive rounds, designed for devastating impact, to be used in an AC/20.",null,Ammunition_Thumper_Inferno,Thumper Ammo,false,0,Inferno,0,1,,1,Normal,,true,25,25,45,WFX_BELarger,1,1,1,t0,,"[{""C"":""#DC143C"",""I"":5}]",,0.75,25,"[{""Description"":{""Details"":""Reduce Heat Damage by 1%"",""Icon"":""uixSvgIcon_equipment_ThermalExchanger"",""Id"":""HeatDamageTakenSoftCapMultiplier"",""Name"":""Heat Damage SoftCap""},""durationData"":{""duration"":1,""stackLimit"":45,""ticksOnActivations"":true,""useActivationsOfTarget"":true},""effectType"":""StatisticEffect"",""nature"":""Buff"",""statisticData"":{""modType"":""System.Single"",""modValue"":""0.95"",""operation"":""Float_Multiply"",""statName"":""CACIncomingHeatMult""},""targetingData"":{""effectTargetType"":""NotSet"",""effectTriggerType"":""OnHit"",""extendDurationOnTrigger"":0,""forcePathRebuild"":false,""forceVisRebuild"":false,""range"":0,""showInStatusPanel"":false,""showInTargetPreview"":false,""specialRules"":""NotSet"",""triggerLimit"":0}}]",,,,,0.2,,,,,,,12,,4,true,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Thumper,1,0,Half kiloton nuclear device,null,Ammunition_Thumper_Nuke,Davy Crocket,false,0,Nuke,0,1,,1,Normal,,true,800,400,240,WFX_Nuke,10,10,10,,,,1000,1,,,,,,,,,,,,,,400,60,2,true,30,15,,,,,,,,,,,,,,,,,,,,,,1,10,10,40,DesignMaskFallout,5,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
